"id","name","grid","homepage","rdf-schema#seeAlso","owl#sameAS","created"
"2250484790","Telef&#x00F3;nica","","http://www.telefonica.com/","http://en.wikipedia.org/wiki/Telefónica","http://dbpedia.org/resource/Telefónica","2016-06-24"
"2799306188","Tokyo Metropolitan Government","grid.484719.7","","http://en.wikipedia.org/wiki/Tokyo_Metropolitan_Government","http://dbpedia.org/resource/Tokyo_Metropolitan_Government","2018-05-17"
"2800349819","Great Ormond Street Hospital for Children NHS Foundation Trust","grid.424537.3","","http://en.wikipedia.org/wiki/Great_Ormond_Street_Hospital_for_Children_NHS_Foundation_Trust","http://dbpedia.org/resource/Great_Ormond_Street_Hospital_for_Children_NHS_Foundation_Trust","2018-05-17"
"2800358669","King Abdullah University Hospital","grid.460946.9","","http://en.wikipedia.org/wiki/King_Abdullah_University_Hospital","http://dbpedia.org/resource/King_Abdullah_University_Hospital","2018-05-17"
"16362100","Rafael Advanced Defense Systems","grid.473686.8","http://www.rafael.co.il/","http://en.wikipedia.org/wiki/Rafael_Advanced_Defense_Systems","http://dbpedia.org/resource/Rafael_Advanced_Defense_Systems","2016-06-24"
"19861218","Usman Institute of Technology","","http://www.uit.edu/","http://en.wikipedia.org/wiki/Usman_Institute_of_Technology","http://dbpedia.org/resource/Usman_Institute_of_Technology","2016-06-24"
"29377299","Neusoft Institute of Information","","http://www.neusoft.edu.cn/","http://en.wikipedia.org/wiki/Neusoft_Institute_of_Information","http://dbpedia.org/resource/Neusoft_Institute_of_Information","2016-06-24"
"34077901","Juntendo University","grid.258269.2","http://www.juntendo.ac.jp/english/index.html","http://en.wikipedia.org/wiki/Juntendo_University","http://dbpedia.org/resource/Juntendo_University","2016-06-24"
"43695068","Kemira","grid.480209.7","http://www.kemira.com/en/Pages/default.aspx","http://en.wikipedia.org/wiki/Kemira","http://dbpedia.org/resource/Kemira","2016-06-24"
"54001450","D&#x00FC;zce University","grid.412121.5","http://www.duzce.edu.tr/","http://en.wikipedia.org/wiki/Düzce_University","http://dbpedia.org/resource/Düzce_University","2016-06-24"
"55913730","Bangkok University","grid.443690.c","http://www.bu.ac.th/","http://en.wikipedia.org/wiki/Bangkok_University","http://dbpedia.org/resource/Bangkok_University","2016-06-24"
"89226531","Rangsit University","grid.412665.2","http://www.rsu.ac.th/","http://en.wikipedia.org/wiki/Rangsit_University","http://dbpedia.org/resource/Rangsit_University","2016-06-24"
"89506807","University of Western Macedonia","grid.184212.c","http://uowm.gr/en/","http://en.wikipedia.org/wiki/University_of_Western_Macedonia","http://dbpedia.org/resource/University_of_Western_Macedonia","2016-06-24"
"95240055","Northeast Ohio Medical University","grid.261103.7","http://www.neomed.edu/","http://en.wikipedia.org/wiki/Northeast_Ohio_Medical_University","http://dbpedia.org/resource/Northeast_Ohio_Medical_University","2016-06-24"
"100621029","Bank of America","grid.467231.5","https://www.bankofamerica.com/","http://en.wikipedia.org/wiki/Bank_of_America","http://dbpedia.org/resource/Bank_of_America","2016-06-24"
"116152951","Latvia University of Agriculture","grid.22657.34","http://www.llu.lv/","http://en.wikipedia.org/wiki/Latvia_University_of_Agriculture","http://dbpedia.org/resource/Latvia_University_of_Agriculture","2016-06-24"
"119939252","Indraprastha Institute of Information Technology","grid.454294.a","http://www.iiitd.ac.in/","http://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology_Delhi","http://dbpedia.org/resource/Indraprastha_Institute_of_Information_Technology_Delhi","2016-06-24"
"130130602","Life Sciences Institute","","http://www.lsi.umich.edu/","http://en.wikipedia.org/wiki/Life_Sciences_Institute","http://dbpedia.org/resource/Life_Sciences_Institute","2016-06-24"
"137296409","Daemen College","grid.417739.f","http://www.daemen.edu/","http://en.wikipedia.org/wiki/Daemen_College","http://dbpedia.org/resource/Daemen_College","2016-06-24"
"140106629","Artvin &#x00C7;oruh University","grid.449164.a","http://www.artvin.edu.tr/","http://en.wikipedia.org/wiki/Artvin_Çoruh_University","http://dbpedia.org/resource/Artvin_Çoruh_University","2016-06-24"
"147527907","Technical University of Varna","grid.21600.35","http://www.tu-varna.bg/","http://en.wikipedia.org/wiki/Technical_University_of_Varna","http://dbpedia.org/resource/Technical_University_of_Varna","2016-06-24"
"153230381","Charles Sturt University","grid.1037.5","http://www.csu.edu.au/","http://en.wikipedia.org/wiki/Charles_Sturt_University","http://dbpedia.org/resource/Charles_Sturt_University","2016-06-24"
"153233057","Research Institute of Atomic Reactors","","http://www.niiar.ru/","http://en.wikipedia.org/wiki/Research_Institute_of_Atomic_Reactors","http://dbpedia.org/resource/Research_Institute_of_Atomic_Reactors","2016-06-24"
"155853523","Minami Kyushu University","grid.444179.b","http://www.mkjc.ac.jp/","http://en.wikipedia.org/wiki/Minami_Kyushu_University","http://dbpedia.org/resource/Minami_Kyushu_University","2016-06-24"
"155867693","Cray","grid.467330.5","http://www.cray.com/","http://en.wikipedia.org/wiki/Cray","http://dbpedia.org/resource/Cray","2016-06-24"
"158438070","University of La Laguna","grid.10041.34","http://www.ull.es/","http://en.wikipedia.org/wiki/University_of_La_Laguna","http://dbpedia.org/resource/University_of_La_Laguna","2016-06-24"
"166775468","Slovak Medical University","grid.9982.a","http://www.szu.sk/","http://en.wikipedia.org/wiki/Slovak_Medical_University","http://dbpedia.org/resource/Slovak_Medical_University","2016-06-24"
"169719367","Kyoto Prefectural University","grid.258797.6","http://www.kpu.ac.jp/","http://en.wikipedia.org/wiki/Kyoto_Prefectural_University","http://dbpedia.org/resource/Kyoto_Prefectural_University","2016-06-24"
"177136067","Saga University","grid.412339.e","http://www.saga-u.ac.jp/english/index.html","http://en.wikipedia.org/wiki/Saga_University","http://dbpedia.org/resource/Saga_University","2016-06-24"
"182358259","Eastern Florida State College","grid.423177.4","http://www.easternflorida.edu/","http://en.wikipedia.org/wiki/Eastern_Florida_State_College","http://dbpedia.org/resource/Eastern_Florida_State_College","2016-06-24"
"204136569","Open University","grid.10837.3d","http://www.open.ac.uk/","http://en.wikipedia.org/wiki/Open_University","http://dbpedia.org/resource/Open_University","2016-06-24"
"219388962","University of Wroc&#x0142;aw","grid.8505.8","http://www.uni.wroc.pl/","http://en.wikipedia.org/wiki/University_of_Wrocław","http://dbpedia.org/resource/University_of_Wrocław","2016-06-24"
"231025917","Hellenic Open University","grid.55939.33","http://www.eap.gr/en/","http://en.wikipedia.org/wiki/Hellenic_Open_University","http://dbpedia.org/resource/Hellenic_Open_University","2016-06-24"
"245364917","University of Bia&#x0142;ystok","grid.25588.32","http://www.uwb.edu.pl/","http://en.wikipedia.org/wiki/University_of_Białystok","http://dbpedia.org/resource/University_of_Białystok","2016-06-24"
"258800397","New York University Shanghai","grid.449457.f","http://shanghai.nyu.edu/","http://en.wikipedia.org/wiki/New_York_University_Shanghai","http://dbpedia.org/resource/New_York_University_Shanghai","2016-06-24"
"859837995","Strand Bookstore","","http://www.strandbooks.com/","http://en.wikipedia.org/wiki/Strand_Bookstore","http://dbpedia.org/resource/Strand_Bookstore","2016-06-24"
"877125540","Bionovo, Inc.","","","http://en.wikipedia.org/wiki/Bionovo","http://dbpedia.org/resource/Bionovo","2016-06-24"
"889342715","Del Mar College","grid.421835.9","http://www.delmar.edu/","http://en.wikipedia.org/wiki/Del_Mar_College","http://dbpedia.org/resource/Del_Mar_College","2016-06-24"
"911846574","Hamline University","grid.256769.9","http://www.hamline.edu/","http://en.wikipedia.org/wiki/Hamline_University","http://dbpedia.org/resource/Hamline_University","2016-06-24"
"1284308235","Translational Genomics Research Institute","grid.250942.8","http://www.tgen.org/","http://en.wikipedia.org/wiki/Translational_Genomics_Research_Institute","http://dbpedia.org/resource/Translational_Genomics_Research_Institute","2016-06-24"
"1287347480","Cygnus Inc","","http://www.cygnusaero.com/","http://en.wikipedia.org/wiki/Cygnus_Inc","http://dbpedia.org/resource/Cygnus_Inc","2016-06-24"
"1311436738","Ministry of Health (New South Wales)","grid.416088.3","http://www.health.nsw.gov.au/","http://en.wikipedia.org/wiki/Ministry_of_Health_(New_South_Wales)","http://dbpedia.org/resource/Ministry_of_Health_(New_South_Wales)","2016-06-24"
"1320697193","Canon Inc.","grid.471046.0","http://global.canon/en.html","http://en.wikipedia.org/wiki/Canon_Inc.","http://dbpedia.org/resource/Canon_Inc.","2016-06-24"
"1325620243","United Nations Industrial Development Organization","grid.426557.7","http://www.unido.org/","http://en.wikipedia.org/wiki/United_Nations_Industrial_Development_Organization","http://dbpedia.org/resource/United_Nations_Industrial_Development_Organization","2016-06-24"
"1328499231","BJC HealthCare","grid.414521.7","http://www.bjc.org/Default.aspx","http://en.wikipedia.org/wiki/BJC_HealthCare","http://dbpedia.org/resource/BJC_HealthCare","2016-06-24"
"2799601376","Madeira Tecnopolo","grid.437621.5","","http://en.wikipedia.org/wiki/Madeira_Tecnopolo","http://dbpedia.org/resource/Madeira_Tecnopolo","2018-05-17"
"2800355730","Ethics and Public Policy Center","grid.446745.0","","http://en.wikipedia.org/wiki/Ethics_and_Public_Policy_Center","http://dbpedia.org/resource/Ethics_and_Public_Policy_Center","2018-05-17"
"2800736356","Mount Desert Island Biological Laboratory","grid.250230.6","","http://en.wikipedia.org/wiki/MDI_Biological_Laboratory","http://dbpedia.org/resource/MDI_Biological_Laboratory","2018-05-17"
"2800857658","North East Institute of Science and Technology","grid.462670.1","","http://en.wikipedia.org/wiki/North_East_Institute_of_Science_and_Technology,_Jorhat","http://dbpedia.org/resource/North_East_Institute_of_Science_and_Technology,_Jorhat","2018-05-17"
"2800925808","London Health Sciences Centre","grid.412745.1","","http://en.wikipedia.org/wiki/London_Health_Sciences_Centre","http://dbpedia.org/resource/London_Health_Sciences_Centre","2018-05-17"
"2800936089","Mona Vale Hospital","grid.460783.e","","http://en.wikipedia.org/wiki/Mona_Vale_Hospital","http://dbpedia.org/resource/Mona_Vale_Hospital","2018-05-17"
"2801228662","Peking Union Medical College Hospital","grid.413106.1","","http://en.wikipedia.org/wiki/Peking_Union_Medical_College_Hospital","http://dbpedia.org/resource/Peking_Union_Medical_College_Hospital","2018-05-17"
"2801816099","Women&#039;s College Hospital","grid.417199.3","","http://en.wikipedia.org/wiki/Women's_College_Hospital","http://dbpedia.org/resource/Women's_College_Hospital","2018-05-17"
"2802646120","Barzilai Medical Center","grid.414259.f","","http://en.wikipedia.org/wiki/Barzilai_Medical_Center","http://dbpedia.org/resource/Barzilai_Medical_Center","2018-05-17"
"3019592416","Institute of Oncology Ljubljana","grid.418872.0","http://www.onko-i.si/","","","2020-05-01"
"13460158","Freshwater Biological Association","grid.473575.7","https://www.fba.org.uk/","http://en.wikipedia.org/wiki/Freshwater_Biological_Association","http://dbpedia.org/resource/Freshwater_Biological_Association","2016-06-24"
"26347476","Loma Linda University","grid.43582.38","http://www.llu.edu/","http://en.wikipedia.org/wiki/Loma_Linda_University","http://dbpedia.org/resource/Loma_Linda_University","2016-06-24"
"36001604","University of Peshawar","grid.266976.a","http://www.uop.edu.pk/","http://en.wikipedia.org/wiki/University_of_Peshawar","http://dbpedia.org/resource/University_of_Peshawar","2016-06-24"
"55230551","Pamplin College of Business","","http://www.pamplin.vt.edu/","http://en.wikipedia.org/wiki/Pamplin_College_of_Business","http://dbpedia.org/resource/Pamplin_College_of_Business","2016-06-24"
"55538621","China Jiliang University","grid.411485.d","http://www.cjlu.edu.cn/","http://en.wikipedia.org/wiki/China_Jiliang_University","http://dbpedia.org/resource/China_Jiliang_University","2016-06-24"
"59611059","Institute of Mathematical Sciences, Chennai","grid.462414.1","http://www.imsc.res.in/","http://en.wikipedia.org/wiki/Institute_of_Mathematical_Sciences,_Chennai","http://dbpedia.org/resource/Institute_of_Mathematical_Sciences,_Chennai","2016-06-24"
"60837268","King Mongkut&#039;s University of Technology Thonburi","grid.412151.2","http://www.kmutt.ac.th/","http://en.wikipedia.org/wiki/King_Mongkut's_University_of_Technology_Thonburi","http://dbpedia.org/resource/King_Mongkut's_University_of_Technology_Thonburi","2016-06-24"
"71443028","Donaldson Company, Inc.","grid.471239.a","http://www.donaldson.com/","http://en.wikipedia.org/wiki/Donaldson_Company","http://dbpedia.org/resource/Donaldson_Company","2016-06-24"
"71631882","Vinoba Bhave University","grid.444436.5","http://vbu.ac.in/","http://en.wikipedia.org/wiki/Vinoba_Bhave_University","http://dbpedia.org/resource/Vinoba_Bhave_University","2016-06-24"
"76782289","National Institute of Malaria Research","grid.419641.f","http://www.nimr.org.in/","http://en.wikipedia.org/wiki/National_Institute_of_Malaria_Research","http://dbpedia.org/resource/National_Institute_of_Malaria_Research","2016-06-24"
"78650965","Dresden University of Technology","grid.4488.0","https://tu-dresden.de/","http://en.wikipedia.org/wiki/Dresden_University_of_Technology","http://dbpedia.org/resource/Dresden_University_of_Technology","2016-06-24"
"80738882","Bangladesh Agricultural Research Institute","grid.462060.6","http://www.bari.gov.bd/","http://en.wikipedia.org/wiki/Bangladesh_Agricultural_Research_Institute","http://dbpedia.org/resource/Bangladesh_Agricultural_Research_Institute","2016-06-24"
"85788879","Peninsula College of Medicine and Dentistry","grid.467855.d","http://www.pms.ac.uk/","http://en.wikipedia.org/wiki/Peninsula_College_of_Medicine_and_Dentistry","http://dbpedia.org/resource/Peninsula_College_of_Medicine_and_Dentistry","2016-06-24"
"90326151","EDHEC Business School","grid.462199.1","https://www.edhec.edu/","http://en.wikipedia.org/wiki/EDHEC_Business_School_(Ecole_des_Hautes_Etudes_Commerciales_du_Nord)","http://dbpedia.org/resource/EDHEC_Business_School_(Ecole_des_Hautes_Etudes_Commerciales_du_Nord)","2016-06-24"
"104411113","Alaska Department of Fish and Game","grid.417842.c","http://adfg.alaska.gov/","http://en.wikipedia.org/wiki/Alaska_Department_of_Fish_and_Game","http://dbpedia.org/resource/Alaska_Department_of_Fish_and_Game","2016-06-24"
"115304662","University of Vic","grid.440820.a","https://www.uvic.cat/","http://en.wikipedia.org/wiki/University_of_Vic_-_Central_University_of_Catalonia","http://dbpedia.org/resource/University_of_Vic_-_Central_University_of_Catalonia","2016-06-24"
"117963711","Kuban State University","grid.26083.3f","http://www.kubsu.ru/","http://en.wikipedia.org/wiki/Kuban_State_University","http://dbpedia.org/resource/Kuban_State_University","2016-06-24"
"128046966","Istituto Affari Internazionali","grid.20757.37","http://www.iai.it/en","http://en.wikipedia.org/wiki/Istituto_Affari_Internazionali","http://dbpedia.org/resource/Istituto_Affari_Internazionali","2016-06-24"
"139829854","Mental Health Research Institute","grid.415325.4","http://www.mhri.edu.au/","http://en.wikipedia.org/wiki/Mental_Health_Research_Institute_(Melbourne)","http://dbpedia.org/resource/Mental_Health_Research_Institute_(Melbourne)","2016-06-24"
"143927212","Shri Shankaracharya College of Engineering and Technology","","http://www.sstc.ac.in/","http://en.wikipedia.org/wiki/Shri_Shankaracharya_College_of_Engineering_and_Technology","http://dbpedia.org/resource/Shri_Shankaracharya_College_of_Engineering_and_Technology","2016-06-24"
