"id","name","ispartof","location","homepage","timeline.owl#start","timeline.owl#end","abstractregistrationdate","notificationduedate","submissiondeadlinedate","finalversionduedate","created"
"2625035497","ICUFN 2013","2622518571","http://dbpedia.org/resource/Democratic_Alliance_(South_Africa)","http://2013.icufn.org/","2013-07-02","2013-07-05",NULL,NULL,NULL,NULL,"2017-06-23"
"2625075366","REPC 2015","2624118894","http://dbpedia.org/resource/Asheville,_North_Carolina",NULL,"2015-04-19","2015-04-21",NULL,NULL,NULL,NULL,"2017-06-23"
"2625095217","EPEC 2016","2623047080","http://dbpedia.org/resource/Ottawa","https://www.epec2016.ieee.ca/",NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625937774","EMC 2001","2622505021","http://dbpedia.org/resource/Montreal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626535956","AusCTW 2017","2623485813","http://dbpedia.org/resource/Canberra","https://cecs.anu.edu.au/events/australian-communications-theory-workshop-ausctw-2017","2017-01-18","2017-01-20",NULL,NULL,NULL,NULL,"2017-06-23"
"2626733230","ISSNIP 2007","2622788514","http://dbpedia.org/resource/Melbourne",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2627079047","ICCES 2009","2624304173","http://dbpedia.org/resource/Cairo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2658502248","ISDEIV 2004","2623677177","http://dbpedia.org/resource/Yalta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2670606968","IUS 2003","2622579721","http://dbpedia.org/resource/Honolulu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2734560206","ISSSTA 2006","2736046303","http://dbpedia.org/resource/Manaus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2786207413","AAAI 2006","1184914352","http://dbpedia.org/resource/Boston","https://aaai.org/Conferences/AAAI/aaai06.php","2006-07-16","2006-07-20",NULL,"2006-04-14","2006-02-21","2006-04-25","2018-02-23"
"2789845981","SPAA 1991","1159477486","http://dbpedia.org/resource/Hilton_Head_Island,_South_Carolina",NULL,"1991-07-21","1991-07-24",NULL,NULL,NULL,NULL,"2018-03-29"
"2790617763","LICS 1987","1171002971","http://dbpedia.org/resource/Ithaca,_New_York",NULL,"1987-06-22","1987-06-25",NULL,NULL,NULL,NULL,"2018-03-29"
"2792697046","UAI 2005","1204606053","http://dbpedia.org/resource/Edinburgh","http://www.cs.toronto.edu/uai2005/","2005-07-26","2005-07-29","2005-03-16","2005-05-23","2005-03-23","2005-06-05","2018-03-29"
"2794161182","ICSE 1988","1174403976","http://dbpedia.org/resource/Singapore",NULL,"1988-04-11","1988-04-15",NULL,NULL,NULL,NULL,"2018-03-29"
"9673437","Hypertext 2010","2532863000","http://dbpedia.org/resource/Toronto","http://www.ht2010.org/","2010-06-13","2010-06-16",NULL,"2010-03-22","2010-02-14","2010-05-01","2016-06-24"
"17784599","DALT 2012","1178744818","http://dbpedia.org/resource/Valencia","http://www.di.unito.it/~baldoni/DALT-2012/","2012-06-05","2012-06-06",NULL,"2012-03-27","2012-02-28","2012-04-10","2016-06-24"
"58820606","PECCS 2014","1183305007","http://dbpedia.org/resource/Lisbon","http://www.peccs.org/","2014-01-07","2014-01-09",NULL,NULL,"2014-07-30",NULL,"2016-06-24"
"73840316","ICAD 2013","1142011064","http://dbpedia.org/resource/Łódź","http://www.eletel.p.lodz.pl/icad2013/","2013-07-06","2013-07-10",NULL,"2013-04-30","2013-03-15","2013-05-31","2016-06-24"
"78718514","ICCS 2015","2706111989","http://dbpedia.org/resource/Reykjavík","http://www.iccs-meeting.org/iccs2015/","2015-06-01","2015-06-03",NULL,"2015-01-23","2014-12-15","2015-03-02","2016-06-24"
"80591093","ISCA 2009","1131341566","http://dbpedia.org/resource/Austin,_Texas","http://isca09.cs.columbia.edu/","2009-06-20","2009-06-24","2008-11-18",NULL,"2008-11-25",NULL,"2016-06-24"
"89577666","BIBM 2012","1156210184","http://dbpedia.org/resource/Philadelphia","http://www.ischool.drexel.edu/ieeebibm/bibm12/IEEE-BIBM2012-CFP.htm","2012-10-04","2012-10-07",NULL,"2012-07-20","2012-05-10","2012-08-15","2016-06-24"
"108948074","PaCT 2013","2757151199","http://dbpedia.org/resource/Saint_Petersburg","http://ssd.sscc.ru/conference/pact2013","2013-09-30","2013-10-04",NULL,"2013-04-08","2013-02-11","2013-05-27","2016-06-24"
"109116808","WISE 2008","1128202388","http://dbpedia.org/resource/Auckland","http://wise2008.mucoms.org/","2008-09-01","2008-09-04","2008-03-07",NULL,"2008-03-14",NULL,"2016-06-24"
"144347344","PSB 2012","1183637428","http://dbpedia.org/resource/Hawaii_(island)","http://psb.stanford.edu/index.html","2012-01-03","2012-01-07",NULL,"2011-09-09","2011-07-11","2011-09-23","2016-06-24"
"150948563","ICCAD 2010","1128132410","http://dbpedia.org/resource/San_Jose,_California","http://iccad.com/","2010-11-07","2010-11-07",NULL,NULL,"2010-04-19",NULL,"2016-06-24"
"202238903","ICDSC 2013","1170255607","http://dbpedia.org/resource/Palm_Springs,_California","http://icdsc.org/","2013-10-29","2013-11-01","2013-06-03",NULL,"2013-06-10",NULL,"2016-06-24"
"202252001","CANS 2013","1171876160","http://dbpedia.org/resource/Paraty","http://www.ic.unicamp.br/cans2013/cfp.php","2013-11-20","2013-11-22",NULL,NULL,"2013-06-11",NULL,"2016-06-24"
"615427322","CIDM 2014","1198662047","http://dbpedia.org/resource/Florida","http://www.ieee-ssci.org","2014-12-09","2014-12-12",NULL,NULL,"2014-06-15",NULL,"2016-06-24"
"617850747","iccms 2011","1180289838","http://dbpedia.org/resource/Mumbai","http://www.iccms.org/cfp.htm","2011-01-07","2011-01-07",NULL,NULL,"2010-09-15",NULL,"2016-06-24"
"625647178","GD 2014","1191926394","http://dbpedia.org/resource/Würzburg","http://lamut.informatik.uni-wuerzburg.de","2014-09-24","2014-09-26",NULL,NULL,"2014-06-13",NULL,"2016-06-24"
"630177205","PRICAI 2012","1174248916","http://dbpedia.org/resource/Kuching","http://ktw.mimos.my/pricai2012","2012-09-03","2012-09-07",NULL,"2012-05-15","2012-03-31","2012-05-21","2016-06-24"
"646466261","ASMTA 2011","1123581667","http://dbpedia.org/resource/Venice",NULL,"2011-06-20","2011-06-20",NULL,NULL,"2011-02-07",NULL,"2016-06-24"
"649726135","CICC 2014","1189675953","http://dbpedia.org/resource/San_Jose,_California","http://www.ieee-cicc.org","2014-09-14","2014-09-14",NULL,NULL,"2013-12-31",NULL,"2016-06-24"
"650216860","WASA 2012","1140917629","http://dbpedia.org/resource/Yellow",NULL,"2012-08-08","2012-08-08",NULL,NULL,"2012-02-15",NULL,"2016-06-24"
"652141171","OOPSLA 2015","1138732554","http://dbpedia.org/resource/Pittsburgh","http://2015.splashcon.org/track/oopsla2015","2015-10-25","2015-10-30",NULL,NULL,"2015-03-25",NULL,"2016-06-24"
"2327021362","DocEng 2016","1187420394","http://dbpedia.org/resource/Vienna","http://www.doceng2016.org","2016-09-13","2016-09-16","2016-03-07",NULL,"2016-03-14",NULL,"2016-06-24"
"2331893077","GECCO 2016","1140000399","http://dbpedia.org/resource/Denver","http://www.sigevo.org/gecco-2016/index.html","2016-07-20","2016-07-24","2016-01-27",NULL,"2016-02-03",NULL,"2016-06-24"
"2335701885","ICISC 2015","1171774888","http://dbpedia.org/resource/Seoul","http://www.icisc.org/icisc15/asp/cfp.html","2015-11-25","2015-11-27",NULL,"2015-10-19","2015-08-31","2015-11-02","2016-06-24"
"2583811983","STOC 2017","1190910084","http://dbpedia.org/resource/Montreal","http://acm-stoc.org/stoc2017/","2017-06-19","2017-06-23",NULL,"2017-02-08","2016-11-02",NULL,"2017-02-10"
"2606049561","SPLASH 2017","1173500908","http://dbpedia.org/resource/Vancouver","http://2017.splashcon.org","2017-10-22","2017-10-27",NULL,NULL,"2017-04-17",NULL,"2017-04-28"
"2607424384","ENASE 2017","1173149485","http://dbpedia.org/resource/Porto","http://www.enase.org","2017-04-28","2017-04-29",NULL,NULL,"2016-11-30",NULL,"2017-04-28"
"2624986267","ARFTG 2009","2621844816","http://dbpedia.org/resource/Boston",NULL,"2009-06-12","2009-06-12",NULL,NULL,NULL,NULL,"2017-06-23"
"2625705519","ICCP 2016","2622105362","http://dbpedia.org/resource/Cluj-Napoca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625785466","AUTOTESTCON 2004","2624252937","http://dbpedia.org/resource/San_Antonio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626012873","NMDC 2006","2622186260","http://dbpedia.org/resource/Gyeongju",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626721231","SOI 2012","2622952099","http://dbpedia.org/resource/Napa,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626986910","3DTV-CON 2013","2622942165","http://dbpedia.org/resource/Aberdeen",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2627067165","SiRF 2009","2622168059","http://dbpedia.org/resource/San_Diego",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2652400385","ISAF 2002","2622699536","http://dbpedia.org/resource/Nara,_Nara",NULL,"2002-06-01","2002-06-01",NULL,NULL,NULL,NULL,"2017-06-30"
"2655214718","IUS 1999","2622579721","http://dbpedia.org/resource/Lake_Tahoe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2702268714","ICOPS 2000","2624319261","http://dbpedia.org/resource/New_Orleans",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2735856419","CyCon 2016","2735442167","http://dbpedia.org/resource/Tallinn",NULL,"2016-05-31","2016-06-03",NULL,NULL,NULL,NULL,"2017-07-21"
"2789834878","SPAA 1990","1159477486","http://dbpedia.org/resource/Crete",NULL,"1990-07-02","1990-07-06",NULL,NULL,NULL,NULL,"2018-03-29"
"2790648448","PPoPP 2003","1147236337","http://dbpedia.org/resource/San_Diego","http://ppopp.lcs.mit.edu/","2003-06-11","2003-06-13",NULL,NULL,NULL,NULL,"2018-03-29"
"2791882920","ICDCS 1992","1200222865","http://dbpedia.org/resource/Yokohama",NULL,"1992-06-09","1992-06-12",NULL,NULL,NULL,NULL,"2018-03-29"
"2792268083","RTSS 1984","1124527938","http://dbpedia.org/resource/Austin,_Texas",NULL,"1984-12-04","1984-12-06",NULL,NULL,NULL,NULL,"2018-03-29"
"2792833308","ICLP 1999","1201110412","http://dbpedia.org/resource/Las_Cruces,_New_Mexico","https://www.cs.nmsu.edu/~complog/conferences/iclp99/","1999-11-29","1999-12-04","1999-05-04","1999-06-13","1999-05-10",NULL,"2018-03-29"
"2792918912","ICDE 1993","1163988186","http://dbpedia.org/resource/Vienna",NULL,"1993-04-19","1993-04-23",NULL,NULL,NULL,NULL,"2018-03-29"
"2793001187","SODA 2007","1130177464","http://dbpedia.org/resource/New_Orleans","http://www.siam.org/meetings/da07/","2007-01-07","2007-01-09",NULL,"2006-09-30","2006-07-05","2006-10-02","2018-03-29"
"2890195675","ALENEX 2019","1159482685","http://dbpedia.org/resource/San_Diego","http://www.siam.org/meetings/alenex19/","2019-01-07","2019-01-08",NULL,NULL,"2018-08-16",NULL,"2018-09-27"
"2890843540","CoNEXT 2018","1126937784","http://dbpedia.org/resource/Heraklion","https://conferences2.sigcomm.org/co-next/2018","2018-12-04","2018-12-07",NULL,NULL,"2018-06-22",NULL,"2018-09-27"
"2926475503","SOCC 2018","1128043032","http://dbpedia.org/resource/Carlsbad,_California","http://acmsocc.github.io/2018","2018-10-11","2018-10-13","2018-05-08","2018-08-03","2018-05-15","2018-08-15","2019-04-11"
"2932813346","SOCC 2017","1128043032","http://dbpedia.org/resource/Santa_Clara,_California","https://acmsocc.github.io/2017","2017-09-25","2017-09-27","2017-04-28","2017-07-18","2017-05-05","2017-08-15","2019-04-11"
"2993603320","UAI 2019","1204606053","http://dbpedia.org/resource/Tel_Aviv","http://auai.org/uai2019/","2019-07-22","2019-07-26","2019-03-04","2019-05-13","2019-03-08","2019-06-22","2019-12-13"
"1903756","WEBIST 2010","1156749314","http://dbpedia.org/resource/Valencia","http://www.webist.org ","2010-04-07","2010-04-10",NULL,"2009-01-12",NULL,"2010-01-26","2016-06-24"
"5539659","I-Semantics 2011","2625637742","http://dbpedia.org/resource/Graz","http://www.i-semantics.at ","2011-09-07","2011-09-09",NULL,"2011-05-30","2011-04-30","2011-06-30","2016-06-24"
"11256879","PASTE 2010","1141913819","http://dbpedia.org/resource/Toronto","http://cseweb.ucsd.edu/paste2010/","2010-06-05","2010-06-06",NULL,"2010-03-18","2010-02-08","2010-04-06","2016-06-24"
"18432474","ISVLSI 2010","1138909778","http://dbpedia.org/resource/Lixouri","http://www.isvlsi2010.org/","2010-07-05","2010-07-07","2010-02-20","2010-03-27","2010-03-01","2010-04-15","2016-06-24"
"19643938","ISPD 2008","1164762582","http://dbpedia.org/resource/Portland,_Oregon","http://www.ispd.cc/","2008-04-13","2008-04-16",NULL,NULL,"2007-10-07",NULL,"2016-06-24"
"25720988","CIAA 2012","2757866354","http://dbpedia.org/resource/Porto","http://www.dcc.fc.up.pt/CIAA12","2012-07-17","2012-07-20",NULL,"2012-04-20","2012-03-18","2012-05-07","2016-06-24"
"34574331","FC 2014","2606870472","http://dbpedia.org/resource/Barbados","http://fc14.ifca.ai/cfp.html","2014-03-03","2014-03-07","2013-10-25","2013-12-22","2013-11-02","2014-01-31","2016-06-24"
"51061025","WOCN 2010","1187855658","http://dbpedia.org/resource/Colombo","http://www.wocn2010.org/","2010-09-06","2010-09-08",NULL,"2010-06-25","2010-05-25","2010-07-05","2016-06-24"
"57540556","IV 2014","2621890925","http://dbpedia.org/resource/Paris","http://www.graphicslink.co.uk/IV2014/","2014-07-15","2014-07-18",NULL,"2014-03-01","2014-02-01","2014-05-01","2016-06-24"
"59869607","ISMVL 2010","1160062895","http://dbpedia.org/resource/Barcelona","http://www2.iiia.csic.es/conferences/ismvl2010/index.html","2010-05-26","2010-05-28",NULL,NULL,"2009-11-15","2010-03-01","2016-06-24"
"82574969","FOGA 2009","1159491267","http://dbpedia.org/resource/Orlando,_Florida","http://www.sigevo.org/foga-2009","2009-01-09","2009-01-11",NULL,NULL,"2008-09-01",NULL,"2016-06-24"
"101254560","Stringology 2010","1168190343","http://dbpedia.org/resource/Prague","http://www.stringology.org","2010-08-30","2010-09-01",NULL,"2010-06-26","2010-05-11","2010-07-12","2016-06-24"
"101961802","MASCOTS 2014","1180629300","http://dbpedia.org/resource/Paris","http://lipade.math-info.univ-paris5.fr/mascots2014/","2014-09-09","2014-09-11","2014-03-14",NULL,"2014-03-21",NULL,"2016-06-24"
"102711019","SIGCOMM 2010","1152462849","http://dbpedia.org/resource/New_Delhi","http://conferences.sigcomm.org/sigcomm/2010/","2010-08-30","2010-09-03","2010-01-22","2010-05-10","2010-01-29","2010-06-28","2016-06-24"
"179692576","LREC 2010","1164963593","http://dbpedia.org/resource/Valletta","http://www.lrec-conf.org/lrec2010/","2010-05-19","2010-05-21",NULL,NULL,"2009-10-31",NULL,"2016-06-24"
"192549137","ARCS 2010","1155975711","http://dbpedia.org/resource/Orlando,_Florida","http://www.promoteresearch.org","2010-07-12","2010-07-14",NULL,NULL,"2010-05-31",NULL,"2016-06-24"
"573876408","MCU 2015","1182245819","http://dbpedia.org/resource/Famagusta","http://mcu2015.emu.edu.tr/","2015-09-09","2015-09-11",NULL,"2015-05-25","2015-03-15","2015-06-20","2016-06-24"
"586876726","WWV 2014","1143943266","http://dbpedia.org/resource/Vienna","http://vsl2014.at/floc-ws","2014-07-09","2014-07-23",NULL,NULL,"2014-03-10",NULL,"2016-06-24"
"596240544","RTA 2012","1120209348","http://dbpedia.org/resource/Nagoya","http://rta2012.trs.cm.is.nagoya-u.ac.jp","2012-05-28","2012-05-28",NULL,NULL,"2012-01-09",NULL,"2016-06-24"
"635487877","BIOSIGNALS 2014","1198225011","http://dbpedia.org/resource/Angers","http://www.biosignals.biostec.org","2014-03-03","2014-03-06",NULL,"2013-12-06","2013-09-19","2013-12-20","2016-06-24"
"2317224402","LACL 2016","1136791909","http://dbpedia.org/resource/Nancy,_France","http://lacl.gforge.inria.fr/","2016-12-05","2016-12-07",NULL,"2016-09-01","2016-06-15","2016-09-20","2016-06-24"
"2332588926","CICLing 2016","1126288421","http://dbpedia.org/resource/Konya","http://www.cicling.org/2016/","2016-04-03","2016-04-09","2016-02-08","2016-03-03","2016-02-15","2016-03-20","2016-06-24"
"2606493443","FOCS 2017","1150208541","http://dbpedia.org/resource/Berkeley,_California","http://focs17.simons.berkeley.edu/","2017-10-15","2017-10-17",NULL,"2017-07-01","2017-04-06","2017-08-15","2017-04-28"
"2624796559","APMC 2007","2624553436","http://dbpedia.org/resource/Bangkok",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625233295","ICMSE 2015","2624357312","http://dbpedia.org/resource/Dubai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625532108","SOLI 2010","2622727333","null",NULL,"2010-07-15","2010-07-17",NULL,NULL,NULL,NULL,"2017-06-23"
"2625707512","CinC 2001","2623197357","http://dbpedia.org/resource/Rotterdam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625793401","PEDS 2017","2624393947","http://dbpedia.org/resource/Honolulu","http://www.rpsonline.com.sg/peds/","2017-12-12","2017-12-15",NULL,"2017-06-16","2017-04-15","2017-07-30","2017-06-23"
"2625965341","PCIC 2009","2623864115","http://dbpedia.org/resource/Anaheim,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626325189","AIM 2003","2624199261","http://dbpedia.org/resource/Kobe",NULL,"2003-07-20","2003-07-24",NULL,NULL,NULL,NULL,"2017-06-23"
"2626425409","COMPEL 2013","2622970900","http://dbpedia.org/resource/Salt_Lake_City",NULL,"2013-06-23","2013-06-26",NULL,NULL,NULL,NULL,"2017-06-23"
"2626874932","CSEE&amp;T 2003","2622250501","http://dbpedia.org/resource/Madrid",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2638801768","ICHQP 2000","2622929641","http://dbpedia.org/resource/Orlando,_Florida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2669552310","NRSC 2004","2622415957","http://dbpedia.org/resource/Cairo",NULL,"2004-03-18","2004-03-18",NULL,NULL,NULL,NULL,"2017-06-30"
"2702307831","MILCOM 1999","2624605703","http://dbpedia.org/resource/Atlantic_City,_New_Jersey",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2735337918","NAECON 2015","2734643773","http://dbpedia.org/resource/Dayton,_Ohio",NULL,"2015-06-15","2015-06-19",NULL,NULL,NULL,NULL,"2017-07-21"
"2790430165","ISMB 2007","1140680567","http://dbpedia.org/resource/Vienna","https://www.iscb.org/cms_addon/conferences/ismbeccb2007/","2007-07-21","2007-07-25",NULL,"2007-04-02","2007-02-02","2007-04-20","2018-03-29"
"2792827618","VLDB 1984","1133523790","http://dbpedia.org/resource/Singapore",NULL,"1984-08-27","1984-08-31",NULL,NULL,NULL,NULL,"2018-03-29"
"2891201320","SBE19 Brussels - BAMB-CIRCPATH","2898091898","http://dbpedia.org/resource/Brussels","https://www.bamb2020.eu/post/bamb-final-event/","2019-02-05","2019-02-07","2018-07-01",NULL,"2018-10-07",NULL,"2018-09-27"
"2914252494","ATS 1965","2708360643","http://dbpedia.org/resource/Chicago",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-21"
"2963288323","CoNLL 2019","2724687765","http://dbpedia.org/resource/Hong_Kong","https://www.conll.org/2019","2019-11-03","2019-11-04",NULL,"2019-08-28","2019-05-31","2019-09-18","2019-07-30"
"3800683","PAKM 2010","1119923057","http://dbpedia.org/resource/Philadelphia","http://www.ischool.drexel.edu/PAKM2010","2010-11-10","2010-11-12",NULL,NULL,"2010-04-07",NULL,"2016-06-24"
"23445034","WOCC 2010","1174359516","http://dbpedia.org/resource/Shanghai","http://www.wocc.org","2010-05-14","2010-05-15",NULL,"2010-03-15","2010-02-01","2010-04-15","2016-06-24"
"29692156","ICNC 2011","2759235283","http://dbpedia.org/resource/Osaka","http://www.icnc.info/","2011-11-30","2011-12-02",NULL,"2011-08-20","2011-07-04","2011-09-09","2016-06-24"
"30270011","HVC 2014","1121756369","http://dbpedia.org/resource/Haifa","http://www.research.ibm.com/haifa/conferences/hvc2014/","2014-11-18","2014-11-20",NULL,"2014-09-10","2014-07-29","2014-09-21","2016-06-24"
"75378766","FMICS 2009","1176669504","http://dbpedia.org/resource/Eindhoven","http://www.dsic.upv.es/workshops/fmics2009","2009-11-02","2009-11-03","2009-04-01","2009-06-15","2009-04-07","2009-07-15","2016-06-24"
"78922356","CASA 2012","1186367171","http://dbpedia.org/resource/Singapore","http://conference.ntu.edu.sg/casa2012/Pages/home.aspx","2012-05-09","2012-05-11",NULL,"2012-02-29","2012-01-25","2012-03-15","2016-06-24"
"81100812","PDP 2014","1135705775","http://dbpedia.org/resource/Turin","http://www.pdp2014.org","2014-02-12","2014-02-14","2013-08-19","2013-10-07","2013-08-26","2013-10-31","2016-06-24"
"93243203","AUIC 2015","1157264799","http://dbpedia.org/resource/Parramatta","http://auic2015.aut.ac.nz/","2015-01-27","2015-01-30",NULL,"2014-10-07","2014-09-01","2014-10-28","2016-06-24"
"98740388","MASCOTS 2015","1180629300","http://dbpedia.org/resource/Georgia_Institute_of_Technology","http://www.cs.vt.edu/mascots2015/","2015-10-05","2015-10-07","2015-03-16","2015-05-20","2015-03-23","2015-06-03","2016-06-24"
"98768114","CISIS 2008","2758863647","http://dbpedia.org/resource/Genoa","http://www.cisis2008.org/","2008-10-23","2008-10-24",NULL,NULL,"2008-03-14",NULL,"2016-06-24"
